Dateiname;Grab;Umgebung;Kampagne;Datum;Raum;Areal;Abhub;Schnitt/Quadrant;SM;Fundnummer;Anthropologie;Befund;Bemerkung;Fundlage;Gelöscht;Bearbeitet;Alter Dateiname;
2018_01_2257;40;;Frühlingskampagne 2018;22.01.18;D;;;;;;;Mumienmaskenfragment;no SM;;;;IMG_0443;
2018_01_2258;40;;Frühlingskampagne 2018;22.01.18;D;;;;;;;Mumienmaskenfragment;no SM;;;;IMG_0444;
2018_01_2259;40;;Frühlingskampagne 2018;22.01.18;D;;;;;;;Mumienmaskenfragment;no SM;;;;IMG_0445;
2018_01_2260;40;;Frühlingskampagne 2018;22.01.18;D;;;;;;;Mumienmaskenfragment;no SM;;;;IMG_0446;
2018_01_2261;40;;Frühlingskampagne 2018;11.01.18;D;;;;40D_Kart_006;;;Mumienmaskenfragment;3 fragments/ FK 122/ T 042;;;;IMG_0367;
2018_01_2262;40;;Frühlingskampagne 2018;11.01.18;D;;;;40D_Kart_006;;;Mumienmaskenfragment;3 fragments/ FK 122/ T 042;;;;IMG_0368;
2018_01_2263;40;;Frühlingskampagne 2018;11.01.18;D;;;;40D_Kart_006;;;Mumienmaskenfragment;3 fragments/ FK 122/ T 042;;;;IMG_0369;
2018_01_2264;40;;Frühlingskampagne 2018;11.01.18;D;;;;40D_Kart_006;;;Mumienmaskenfragment;3 fragments/ FK 122/ T 042;;;;IMG_0370;
2018_01_2265;40;;Frühlingskampagne 2018;11.01.18;D;;;;40D_Kart_006;;;Mumienmaskenfragment;3 fragments/ FK 122/ T 042;;;;IMG_0371;
2018_01_2266;40;;Frühlingskampagne 2018;23.01.18;D;;;;40D_Kart_008;;;Mumienmaskenfragment;5 fragments/ FK 094/ T014;;;;IMG_0484;
2018_01_2267;40;;Frühlingskampagne 2018;23.01.18;D;;;;40D_Kart_008;;;Mumienmaskenfragment;5 fragments/ FK 094/ T014;;;;IMG_0485;
2018_01_2268;40;;Frühlingskampagne 2018;23.01.18;D;;;;40D_Kart_008;;;Mumienmaskenfragment;5 fragments/ FK 094/ T014;;;;IMG_9927;
2018_01_2269;40;;Frühlingskampagne 2018;23.01.18;D;;;;40D_Kart_008;;;Mumienmaskenfragment;5 fragments/ FK 094/ T014;;;;IMG_9928;
2018_01_2270;40;;Frühlingskampagne 2018;11.01.18;D;;;;40D_Kart_012-006/ 40D_Kart_013-004;;;Mumienmaskenfragment;two fragments belonging to mummy_mask_7;;;;IMG_0383;
2018_01_2271;40;;Frühlingskampagne 2018;11.01.18;D;;;;40D_Kart_012-006/ 40D_Kart_013-004;;;Mumienmaskenfragment;two fragments belonging to mummy_mask_7;;;;IMG_0384;
2018_01_2272;40;;Frühlingskampagne 2018;11.01.18;D;;;;40D_Kart_012-006/ 40D_Kart_013-004;;;Mumienmaskenfragment;two fragments belonging to mummy_mask_7;;;;IMG_0385;
2018_01_2273;40;;Frühlingskampagne 2018;09.01.18;D;;;;40D_Kart_013;;;Mumienmaskenfragment;wig and collar/ FK 112/ T 032;;;;IMG_0341;
2018_01_2274;40;;Frühlingskampagne 2018;09.01.18;D;;;;40D_Kart_013;;;Mumienmaskenfragment;wig and collar/ FK 112/ T 032;;;;IMG_0342;
2018_01_2275;40;;Frühlingskampagne 2018;09.01.18;D;;;;40D_Kart_013;;;Mumienmaskenfragment;wig and collar/ FK 112/ T 032;;;;IMG_0343;
2018_01_2276;40;;Frühlingskampagne 2018;09.01.18;D;;;;40D_Kart_013;;;Mumienmaskenfragment;wig and collar/ FK 112/ T 032;;;;IMG_0344;
2018_01_2277;40;;Frühlingskampagne 2018;09.01.18;D;;;;40D_Kart_013;;;Mumienmaskenfragment;wig and collar/ FK 112/ T 032;;;;IMG_0345;
2018_01_2278;40;;Frühlingskampagne 2018;09.01.18;D;;;;40D_Kart_013;;;Mumienmaskenfragment;wig and collar/ FK 112/ T 032;;;;IMG_0346;
2018_01_2279;40;;Frühlingskampagne 2018;09.01.18;D;;;;40D_Kart_013;;;Mumienmaskenfragment;wig and collar/ FK 112/ T 032;;;;IMG_0347;
2018_01_2280;40;;Frühlingskampagne 2018;09.01.18;D;;;;40D_Kart_013;;;Mumienmaskenfragment;wig and collar/ FK 112/ T 032;;;;IMG_0348;
2018_01_2281;40;;Frühlingskampagne 2018;09.01.18;D;;;;40D_Kart_013;;;Mumienmaskenfragment;wig and collar/ FK 112/ T 032;;;;IMG_0349;
2018_01_2282;40;;Frühlingskampagne 2018;09.01.18;D;;;;40D_Kart_013;;;Mumienmaskenfragment;wig and collar/ FK 112/ T 032;;;;IMG_0350;
2018_01_2283;40;;Frühlingskampagne 2018;09.01.18;D;;;;40D_Kart_013;;;Mumienmaskenfragment;wig and collar/ FK 112/ T 032;;;;IMG_0351;
2018_01_2284;40;;Frühlingskampagne 2018;09.01.18;D;;;;40D_Kart_013;;;Mumienmaskenfragment;wig and collar/ FK 112/ T 032;;;;IMG_0352;
2018_01_2285;40;;Frühlingskampagne 2018;09.01.18;D;;;;40D_Kart_013;;;Mumienmaskenfragment;wig and collar/ FK 112/ T 032;;;;IMG_0353;
2018_01_2286;40;;Frühlingskampagne 2018;09.01.18;D;;;;40D_Kart_013;;;Mumienmaskenfragment;wig and collar/ FK 112/ T 032;;;;IMG_0354;
2018_01_2287;40;;Frühlingskampagne 2018;09.01.18;D;;;;40D_Kart_013;;;Mumienmaskenfragment;wig and collar/ FK 112/ T 032;;;;IMG_0355;
2018_01_2288;40;;Frühlingskampagne 2018;09.01.18;D;;;;40D_Kart_013;;;Mumienmaskenfragment;wig and collar/ FK 112/ T 032;;;;IMG_0356;
2018_01_2289;40;;Frühlingskampagne 2018;10.01.18;D;;;;40D_Kart_016-001/ 40D_Kart_016-002/ 40D_Kart_016-003: 40D_Kart_016-004/ 40D_Kart_016-005;;;Mumienmaskenfragment;face/ old mask_group_E;;;;IMG_0357;
2018_01_2290;40;;Frühlingskampagne 2018;10.01.18;D;;;;40D_Kart_016-001/ 40D_Kart_016-002/ 40D_Kart_016-003: 40D_Kart_016-004/ 40D_Kart_016-005;;;Mumienmaskenfragment;face/ old mask_group_E;;;;IMG_0358;
2018_01_2291;40;;Frühlingskampagne 2018;10.01.18;D;;;;40D_Kart_016-001/ 40D_Kart_016-002/ 40D_Kart_016-003: 40D_Kart_016-004/ 40D_Kart_016-005;;;Mumienmaskenfragment;face/ old mask_group_E;;;;IMG_0359;
2018_01_2292;40;;Frühlingskampagne 2018;13.01.18;E;;1;F3;;;;Mumienmaskenfragment;black and yellow wig/ 7 fragments/ FK 089/ T 009;;;;IMG_0396 ;
2018_01_2293;40;;Frühlingskampagne 2018;13.01.18;E;;1;F3;;;;Mumienmaskenfragment;black and yellow wig/ 7 fragments/ FK 089/ T 09;;;;IMG_0397 ;
2018_01_2294;40;;Frühlingskampagne 2018;13.01.18;E;;1;F3;;;;Mumienmaskenfragment;black and yellow wig/ 7 fragments/ FK 089/ T 009;;;;IMG_0398 ;
2018_01_2295;40;;Frühlingskampagne 2018;25.01.18;E;;1;F3;40E_Kart_015;;;Mumienmaskenfragment;not attributed to any mask so far/ FK 089/ T 007;;;;IMG_0503 ;
2018_01_2296;40;;Frühlingskampagne 2018;25.01.18;E;;1;F3;40E_Kart_015;;;Mumienmaskenfragment;not attributed to any mask so far/ FK 089/ T 006;;;;IMG_0504 ;
2018_01_2297;40;;Frühlingskampagne 2018;25.01.18;E;;1;F3;40E_Kart_015;;;Mumienmaskenfragment;not attributed to any mask so far/ FK 089/ T 005;;;;IMG_0505 ;
2018_01_2298;40;;Frühlingskampagne 2018;25.01.18;E;;1;F3;40E_Kart_015;;;Mumienmaskenfragment;not attributed to any mask so far/ FK 089/ T 004;;;;IMG_0506 ;
2018_01_2299;40;;Frühlingskampagne 2018;25.01.18;E;;1;F3;40E_Kart_015;;;Mumienmaskenfragment;not attributed to any mask so far/ FK 089/ T 003;;;;IMG_0507 ;
2018_01_2300;40;;Frühlingskampagne 2018;25.01.18;E;;1;F3;40E_Kart_015;;;Mumienmaskenfragment;not attributed to any mask so far/ FK 089/ T 002;;;;IMG_0508 ;
2018_01_2301;40;;Frühlingskampagne 2018;25.01.18;E;;1;F3;40E_Kart_015;;;Mumienmaskenfragment;not attributed to any mask so far/ FK 089/ T 001;;;;IMG_0509 ;
2018_01_2302;40;;Frühlingskampagne 2018;25.01.18;E;;1;F3;40E_Kart_015;;;Mumienmaskenfragment;not attributed to any mask so far/ FK 089/ T 000;;;;IMG_0510 ;
2018_01_2303;40;;Frühlingskampagne 2018;25.01.18;E;;1;F3;40E_Kart_015;;;Mumienmaskenfragment;not attributed to any mask so far/ FK 089/ T 001;;;;IMG_0511 ;
2018_01_2304;40;;Frühlingskampagne 2018;25.01.18;E;;1;F3;40E_Kart_015;;;Mumienmaskenfragment;not attributed to any mask so far/ FK 089/ T 002;;;;IMG_0512 ;
2018_01_2305;40;;Frühlingskampagne 2018;25.01.18;E;;1;F3;40E_Kart_015;;;Mumienmaskenfragment;not attributed to any mask so far/ FK 089/ T 003;;;;IMG_0513 ;
2018_01_2306;40;;Frühlingskampagne 2018;25.01.18;E;;1;F3;40E_Kart_015;;;Mumienmaskenfragment;not attributed to any mask so far/ FK 089/ T 004;;;;IMG_0514 ;
2018_01_2307;40;;Frühlingskampagne 2018;25.01.18;E;;1;F3;40E_Kart_015;;;Mumienmaskenfragment;not attributed to any mask so far/ FK 089/ T 005;;;;IMG_0515 ;
2018_01_2308;40;;Frühlingskampagne 2018;25.01.18;E;;1;F3;40E_Kart_015;;;Mumienmaskenfragment;not attributed to any mask so far/ FK 089/ T 006;;;;IMG_0516 ;
2018_01_2309;40;;Frühlingskampagne 2018;26.01.18;E;;1;F3;40E_Kart_015;;;Mumienmaskenfragment;not attributed to any mask so far/ FK 089/ T 007;;;;IMG_9984 ;
2018_01_2310;40;;Frühlingskampagne 2018;26.01.18;E;;1;F3;40E_Kart_015;;;Mumienmaskenfragment;not attributed to any mask so far/ FK 089/ T 008;;;;IMG_9985 ;
2018_01_2311;40;;Frühlingskampagne 2018;26.01.18;E;;1;F3;40E_Kart_015;;;Mumienmaskenfragment;not attributed to any mask so far/ FK 089/ T 009;;;;IMG_9986 ;
2018_01_2312;40;;Frühlingskampagne 2018;22.01.18;E;;1;F2;40E_Kart_014;;;Mumienmaskenfragment;40E_Kart_014-086/ FK 010;;;;IMG_0447 ;
2018_01_2313;40;;Frühlingskampagne 2018;22.01.18;E;;1;F2;40E_Kart_014;;;Mumienmaskenfragment;40E_Kart_014-086/ FK 010;;;;IMG_0448 ;
2018_01_2314;40;;Frühlingskampagne 2018;22.01.18;E;;1;F2;40E_Kart_014;;;Mumienmaskenfragment;40E_Kart_014-086/ FK 010;;;;IMG_0449 ;
2018_01_2315;40;;Frühlingskampagne 2018;22.01.18;E;;1;F2;40E_Kart_014;;;Mumienmaskenfragment;40E_Kart_014-086/ FK 010;;;;IMG_0450 ;
2018_01_2316;40;;Frühlingskampagne 2018;11.01.18;E;;;;40E_Kart_015;;;Mumienmaskenfragment;blue and yellow wig/ 7 fragments;;;;IMG_0379 ;
2018_01_2317;40;;Frühlingskampagne 2018;11.01.18;E;;;;40E_Kart_015;;;Mumienmaskenfragment;blue and yellow wig/ 7 fragments;;;;IMG_0380 ;
2018_01_2318;40;;Frühlingskampagne 2018;11.01.18;E;;;;40E_Kart_015;;;Mumienmaskenfragment;blue and yellow wig/ 7 fragments;;;;IMG_0381 ;
2018_01_2319;40;;Frühlingskampagne 2018;11.01.18;E;;;;40E_Kart_015;;;Mumienmaskenfragment;blue and yellow wig/ 7 fragments;;;;IMG_0382 ;
2018_01_2320;40;;Frühlingskampagne 2018;15.01.18;E/ F;;;;;;;Mumienmaskenfragment;New fragments from mummy bags;;;;IMG_0422;
2018_01_2321;40;;Frühlingskampagne 2018;15.01.18;E/ F;;;;;;;Mumienmaskenfragment;New fragments from mummy bags;;;;IMG_0423;
2018_01_2322;40;;Frühlingskampagne 2018;15.01.18;E/ F;;;;;;;Mumienmaskenfragment;New fragments from mummy bags;;;;IMG_0424;
2018_01_2323;40;;Frühlingskampagne 2018;15.01.18;E/ F;;;;;;;Mumienmaskenfragment;New fragments from mummy bags;;;;IMG_0425;
2018_01_2324;40/ 64;;Frühlingskampagne 2018;26.01.18;C;;;SII (40);64_Kartonage_006;;;Kartonage/ Mumienmaske;comparison mummy_mask_5 (40C SII FK 42) and fragment from KV 64 (64_Kartonage_006-2);;;;IMG_9657;
2018_01_2325;40;;Frühlingskampagne 2018;25.01.18;;;;;;;;Mumienmaskenfragment;Fragments without label (black and yellow wig);;;;IMG_0495 ;
2018_01_2326;40;;Frühlingskampagne 2018;25.01.18;;;;;;;;Mumienmaskenfragment;Fragments without label (black and yellow wig);;;;IMG_0496 ;
2018_01_2327;40;;Frühlingskampagne 2018;25.01.18;;;;;;;;Mumienmaskenfragment;Fragments without label (black and yellow wig);;;;IMG_0497 ;
2018_01_2328;40;;Frühlingskampagne 2018;26.01.18;;;;;;;;Mumienmaskenfragment;Fragments without label (black and yellow wig);;;;IMG_9980 ;
2018_01_2329;40;;Frühlingskampagne 2018;26.01.18;;;;;;;;Mumienmaskenfragment;Fragments without label (black and yellow wig);;;;IMG_9981 ;
2018_01_2330;40;;Frühlingskampagne 2018;11.01.18;B;;2;SI;;;;Sarg?;KV 40B_SI_Abh. 2 (coffin?);;;;IMG_0372 ;
2018_01_2331;40;;Frühlingskampagne 2018;11.01.18;B;;2;SI;;;;Sarg?;KV 40B_SI_Abh. 2 (coffin?);;;;IMG_0373 ;
2018_01_2332;40;;Frühlingskampagne 2018;11.01.18;B;;2;SI;;;;Sarg?;KV 40B_SI_Abh. 2 (coffin?);;;;IMG_0374 ;
2018_01_2333;40;;Frühlingskampagne 2018;14.01.18;C/ C-D/ D/ E;;1;SII;40E_Kart_015-037/ 40C_Kart_005-004/ 40C_Kart_004-A/ 40C_Kart_007-A/ 40E_Kart_015/ 40D_Kart_001-007/ 40C_Kart_005-020/ 40C-D_Kart_001-001/ 40C_Kart_004-A/ 40D_Kart_001-005/ 40C_Kart_008-009/ 40C_Kart_006-054/ 40C_Kart_007-041/ 40C_Kart_008-017/ 40C_Kart_007-534/ 40E_Kart_014-145/ 40E_Kart_014-147;;;Mumienmaskenfragment;mummy_mask_1/ 40E_Kart_015-037/ 40C_Kart_005-004/ 40C_Kart_004-A (FK 050)/ 40C_Kart_007-A/ 40E_Kart_015 (FK 089/ T 009)/ 40D_Kart_001-007/ 40C_Kart_005-020/ 40C-D_Kart_001-001/ 40C_Kart_004-A (FK 065/ C SII Abh.1)/ 40D_Kart_001-005/ 40C_Kart_008-009/ 40C_Kart_006-054/ 40C_Kart_007-041/ 40C_Kart_008-017/ 40C_Kart_007-534/ 40E_Kart_014-145/ 40E_Kart_014-147;;;;IMG_0412 ;
2018_01_2334;40;;Frühlingskampagne 2018;14.01.18;C/ D/ E;;;;40E_Kart_014-145/ 40E_Kart_014-147/ 40C_Kart_007-534/ 40C_Kart_008-017/ 40C_Kart_006-054/ 40C_Kart_008-009/ 40C_Kart_007-041/ 40D_Kart_001-005;;;Mumienmaskenfragment;mummy_mask_1/ 40E_Kart_014-145/ 40E_Kart_014-147/ 40C_Kart_007-534/ 40C_Kart_008-017/ 40C_Kart_006-054/ 40C_Kart_008-009/ 40C_Kart_007-041/ 40D_Kart_001-005;;;;IMG_0413 ;
2018_01_2335;40;;Frühlingskampagne 2018;14.01.18;C/ C-D/ D/ E;;1;SII;40C_Kart_008-009/ 40C_Kart_005-023/ 40D_Kart_001-007/ 40C_Kart_005-020/ 40D_Kart_001/ 40C-D_Kart_001-001/ 40C_Kart_004-A/ 40D_Kart_001-005/ 40E_Kart_015;;;Mumienmaskenfragment;mummy_mask_1/ 40C_Kart_008-009/ 40C_Kart_005-023/ 40D_Kart_001-007/ 40C_Kart_005-020/ 40D_Kart_001/ 40C-D_Kart_001-001/ 40C_Kart_004-A (Fk 065/ C SII Abh.1)/ 40D_Kart_001-005/ 40E_Kart_015 (Fk 089/ T 009);;;;IMG_0414 ;
2018_01_2336;40;;Frühlingskampagne 2018;14.01.18;C/ C-D/ D/ E;;1;F1/ SII;40E_Kart_013-057/ 40E_Kart_015-037/ 40C_Kart_005-004/ 40C_Kart_007-A/ 40C_Kart_005-023/ 40D_Kart_001/ 40D_Kart_001-007/ 40D_Kart_007-008/ 40C_Kart_005-020/ 40E_Kart_014-145/ 40E_Kart_014-147/ 40C_Kart_007-534/ 40C_Kart_006-054/ 40C_Kart_008-017/ 40C_Kart_008-009/ 40C_Kart_007-041/ 40D_Kart_001-005/ 40C-D_Kart_001-001/ 40C_Kart_004-A/ 40C_Kart_004-094/ 40C_Kart_007-B/ 40C_Kart_005-021/ 40C_Kart_007-006/ 40C_Kart_007-005/ 40C_Kart_004-A/ 40E_Kart_015;;;Mumienmaskenfragment;mummy_mask_1/ 40E_Kart_013-057 (E F1 Abh.1/ FK 105/ T 025)/ 40E_Kart_015-037/ 40C_Kart_005-004/ 40C_Kart_007-A/ 40C_Kart_005-023/ 40D_Kart_001/ 40D_Kart_001-007/ 40D_Kart_007-008/ 40C_Kart_005-020/ 40E_Kart_014-145/ 40E_Kart_014-147/ 40C_Kart_007-534/ 40C_Kart_006-054/ 40C_Kart_008-017/ 40C_Kart_008-009/ 40C_Kart_007-041/ 40D_Kart_001-005/ 40C-D_Kart_001-001/ 40C_Kart_004-A (FK 065/ C SII Abh.1)/ 40C_Kart_004-094/ 40C_Kart_007-B/ 40C_Kart_005-021/ 40C_Kart_007-006/ 40C_Kart_007-005/ 40C_Kart_004-A (FK 050)/ 40E_Kart_015 (FK 089/ T 009);;;;IMG_0415 ;
2018_01_2337;40;;Frühlingskampagne 2018;14.01.18;C/ C-D/ D/ E;;1;F1/ SII;40E_Kart_013-057/ 40E_Kart_015-037/ 40C_Kart_005-004/ 40C_Kart_007-A/ 40C_Kart_005-023/ 40D_Kart_001/ 40D_Kart_001-007/ 40D_Kart_007-008/ 40C_Kart_005-020/ 40E_Kart_014-145/ 40E_Kart_014-147/ 40C_Kart_007-534/ 40C_Kart_006-054/ 40C_Kart_008-017/ 40C_Kart_008-009/ 40C_Kart_007-041/ 40D_Kart_001-005/ 40C-D_Kart_001-001/ 40C_Kart_004-A/ 40C_Kart_004-094/ 40C_Kart_007-B/ 40C_Kart_005-021/ 40C_Kart_007-006/ 40C_Kart_007-005/ 40C_Kart_004-A/ 40E_Kart_0115;;;Mumienmaskenfragment;mummy_mask_1/ 40E_Kart_013-057 (E F1 Abh.1/ FK 105/ T 025)/ 40E_Kart_015-037/ 40C_Kart_005-004/ 40C_Kart_007-A/ 40C_Kart_005-023/ 40D_Kart_001/ 40D_Kart_001-007/ 40D_Kart_007-008/ 40C_Kart_005-020/ 40E_Kart_014-145/ 40E_Kart_014-147/ 40C_Kart_007-534/ 40C_Kart_006-054/ 40C_Kart_008-017/ 40C_Kart_008-009/ 40C_Kart_007-041/ 40D_Kart_001-005/ 40C-D_Kart_001-001/ 40C_Kart_004-A (FK 065/ C SII Abh.1)/ 40C_Kart_004-094/ 40C_Kart_007-B/ 40C_Kart_005-021/ 40C_Kart_007-006/ 40C_Kart_007-005/ 40C_Kart_004-A (FK 050)/ 40E_Kart_015 (FK 089/ T 009);;;;IMG_0416 ;
2018_01_2338;40;;Frühlingskampagne 2018;14.01.18;C/ C-D/ D/ E;;1;F1/ SII;40E_Kart_013-057/ 40E_Kart_015-037/ 40C_Kart_005-004/ 40C_Kart_007-A/ 40C_Kart_005-023/ 40D_Kart_001/ 40D_Kart_001-007/ 40D_Kart_007-008/ 40C_Kart_005-020/ 40E_Kart_014-145/ 40E_Kart_014-147/ 40C_Kart_007-534/ 40C_Kart_006-054/ 40C_Kart_008-017/ 40C_Kart_008-009/ 40C_Kart_007-041/ 40D_Kart_001-005/ 40C-D_Kart_001-001/ 40C_Kart_004-A/ 40C_Kart_004-094/ 40C_Kart_007-B/ 40C_Kart_005-021/ 40C_Kart_007-006/ 40C_Kart_007-005/ 40C_Kart_004-A/ 40E_Kart_015;;;Mumienmaskenfragment;mummy_mask_1/ 40E_Kart_013-057 (E F1 Abh.1/ FK 105/ T 025)/ 40E_Kart_015-037/ 40C_Kart_005-004/ 40C_Kart_007-A/ 40C_Kart_005-023/ 40D_Kart_001/ 40D_Kart_001-007/ 40D_Kart_007-008/ 40C_Kart_005-020/ 40E_Kart_014-145/ 40E_Kart_014-147/ 40C_Kart_007-534/ 40C_Kart_006-054/ 40C_Kart_008-017/ 40C_Kart_008-009/ 40C_Kart_007-041/ 40D_Kart_001-005/ 40C-D_Kart_001-001/ 40C_Kart_004-A (FK 065/ C SII Abh.1)/ 40C_Kart_004-094/ 40C_Kart_007-B/ 40C_Kart_005-021/ 40C_Kart_007-006/ 40C_Kart_007-005/ 40C_Kart_004-A (FK 050)/ 40E_Kart_015 (FK 089/ T 009);;;;IMG_0417;
2018_01_2339;40;;Frühlingskampagne 2018;14.01.18;C;;;;;;;Mumienmaskenfragment;mummy_mask_1/ detail of unknown but matching piece;;;;IMG_0418 ;
2018_01_2340;40;;Frühlingskampagne 2018;15.01.18;C;;;;40C_Kart_006-052/ 40C_Kart_006-053/ 40C_Kart_006-050/ 40C_Kart_006-057;;;Mumienmaskenfragment;old mask_group_12/ now mummy_mask_1/ 40C_Kart_006-052/ 40C_Kart_006-053/ 40C_Kart_006-050/ 40C_Kart_006-057/ xxx?;;;;IMG_0419 ;
2018_01_2341;40;;Frühlingskampagne 2018;15.01.18;C;;;;40C_Kart_004-B;;;Mumienmaskenfragment;old mask_group_12/ now mummy_Mask_1/ 40C_Kart_004-B and one fragment without docket?;;;;IMG_0420 ;
2018_01_2342;40;;Frühlingskampagne 2018;15.01.18;C/ C-D/ D/ E;;1;F1/ SII;40E_Kart_013-057/ 40E_Kart_015-037/ 40C_Kart_005-004/ 40C_Kart_007-A/ 40C_Kart_005-023/ 40D_Kart_001/ 40D_Kart_001-007/ 40D_Kart_007-008/ 40C_Kart_005-020/ 40E_Kart_014-145/ 40E_Kart_014-147/ 40C_Kart_007-534/ 40C_Kart_006-054/ 40C_Kart_008-017/ 40C_Kart_008-009/ 40C_Kart_007-041/ 40D_Kart_001-005/ 40C-D_Kart_001-001/ 40C_Kart_004-A/ 40C_Kart_004-094/ 40C_Kart_007-B/ 40C_Kart_005-021/ 40C_Kart_007-006/ 40C_Kart_007-005/ 40C_Kart_004-A/ 40E_Kart_0115;;;Mumienmaskenfragment;mummy_mask_1/ 40E_Kart_013-057 (E F1 Abh.1/ FK 105/ T 025)/ 40E_Kart_015-037/ 40C_Kart_005-004/ 40C_Kart_007-A/ 40C_Kart_005-023/ 40D_Kart_001/ 40D_Kart_001-007/ 40D_Kart_007-008/ 40C_Kart_005-020/ 40E_Kart_014-145/ 40E_Kart_014-147/ 40C_Kart_007-534/ 40C_Kart_006-054/ 40C_Kart_008-017/ 40C_Kart_008-009/ 40C_Kart_007-041/ 40D_Kart_001-005/ 40C-D_Kart_001-001/ 40C_Kart_004-A (FK 065/ C SII Abh.1)/ 40C_Kart_004-094/ 40C_Kart_007-B/ 40C_Kart_005-021/ 40C_Kart_007-006/ 40C_Kart_007-005/ 40C_Kart_004-A (FK 050)/ 40E_Kart_015 (FK 089/ T 009);;;;IMG_9535 ;
2018_01_2343;40;;Frühlingskampagne 2018;16.01.18;C/ E;;2;SII;40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014;;;Mumienmaskenfragment;mummy_mask_5 (with some new fragments)/ 40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014/ one fragment from 40C SII Abh.2 FK 042;;;;IMG_0430 ;
2018_01_2344;40;;Frühlingskampagne 2018;16.01.18;C/ E;;2;SII;40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014;;;Mumienmaskenfragment;mummy_mask_5 (with some new fragments)/ 40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014/ one fragment from 40C SII Abh.2 FK 042;;;;IMG_0431 ;
2018_01_2345;40;;Frühlingskampagne 2018;16.01.18;C/ E;;2;SII;40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014;;;Mumienmaskenfragment;mummy_mask_5 (with some new fragments)/ 40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014/ one fragment from 40C SII Abh.2 FK 042;;;;IMG_0432 ;
2018_01_2346;40;;Frühlingskampagne 2018;16.01.18;C/ E;;2;SII;40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014;;;Mumienmaskenfragment;mummy_mask_5 (with some new fragments)/ 40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014/ one fragment from 40C SII Abh.2 FK 042;;;;IMG_0433 ;
2018_01_2347;40;;Frühlingskampagne 2018;16.01.18;C/ E;;2;SII;40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014;;;Mumienmaskenfragment;mummy_mask_5 (with some new fragments)/ 40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014/ one fragment from 40C SII Abh.2 FK 042;;;;IMG_0434 ;
2018_01_2348;40;;Frühlingskampagne 2018;16.01.18;C/ E;;2;SII;40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014;;;Mumienmaskenfragment;mummy_mask_5 (with some new fragments)/ 40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014/ one fragment from 40C SII Abh.2 FK 042;;;;IMG_0435 ;
2018_01_2349;40;;Frühlingskampagne 2018;26.01.18;C/ E;;2;SII;40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014;;;Mumienmaskenfragment;mummy_mask_5 (with some new fragments)/ 40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014/ one fragment from 40C SII Abh.2 FK 042;;;;IMG_9589 ;
2018_01_2350;40;;Frühlingskampagne 2018;26.01.18;C/ E;;2;SII;40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014;;;Mumienmaskenfragment;mummy_mask_5 (with some new fragments)/ 40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014/ one fragment from 40C SII Abh.2 FK 042;;;;IMG_9592 ;
2018_01_2351;40;;Frühlingskampagne 2018;26.01.18;C/ E;;2;SII;40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014;;;Mumienmaskenfragment;mummy_mask_5 (with some new fragments)/ 40E_Kart_013-040/ 40E_Kart_013-038/ 40E_Kart_013-039/ 40E_Kart_015/ 40E_Kart_014/ one fragment from 40C SII Abh.2 FK 042;;;;IMG_9593 ;
2018_01_2352;40;;Frühlingskampagne 2018;26.01.18;E;;;;40E_Kart_014;;;Mumienmaskenfragment;mummy_mask_5 (with some new fragments)/ Detail 40E_Kart_014;;;;IMG_9594 ;
2018_01_2353;40;;Frühlingskampagne 2018;26.01.18;E;;;;40E_Kart_014;;;Mumienmaskenfragment;mummy_mask_5 (with some new fragments)/ Detail 40E_Kart_014;;;;IMG_9595 ;
